"Commodity Code"|"Country or Area Code"|"Country or Area"|"Transaction Code"|"Commodity - Transaction Code"|"Commodity - Transaction"|"Year"|"Unit"|"Quantity"|"Quantity Footnotes"
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"22942"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"22306"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"21589"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"18862"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"10796"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"1906"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"676"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"193"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"38"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"35"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"31"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"29"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"24"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"21"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"19"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"18"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"17"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"16"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"15"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"14"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"13"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"11"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"11"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1992"|"Kilowatt-hours, million"|"9"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1991"|"Kilowatt-hours, million"|"5"|""
"ES"|"382"|"Italy"|"01"|"ES01"|"Electricity - total solar production"|"1990"|"Kilowatt-hours, million"|"4"|""
"ES"|"388"|"Jamaica"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"37"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"35858"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"24506"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"14279"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"6963"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"5160"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"3800"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2009"|"Kilowatt-hours, million"|"2758"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2008"|"Kilowatt-hours, million"|"2251"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2007"|"Kilowatt-hours, million"|"2015"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2006"|"Kilowatt-hours, million"|"1794"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2005"|"Kilowatt-hours, million"|"1493"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2004"|"Kilowatt-hours, million"|"1189"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2003"|"Kilowatt-hours, million"|"903"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2002"|"Kilowatt-hours, million"|"669"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2001"|"Kilowatt-hours, million"|"475"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"2000"|"Kilowatt-hours, million"|"347"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1999"|"Kilowatt-hours, million"|"219"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1998"|"Kilowatt-hours, million"|"140"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1997"|"Kilowatt-hours, million"|"96"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1996"|"Kilowatt-hours, million"|"63"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1995"|"Kilowatt-hours, million"|"46"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1994"|"Kilowatt-hours, million"|"33"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1993"|"Kilowatt-hours, million"|"25"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1992"|"Kilowatt-hours, million"|"20"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1991"|"Kilowatt-hours, million"|"1"|""
"ES"|"392"|"Japan"|"01"|"ES01"|"Electricity - total solar production"|"1990"|"Kilowatt-hours, million"|"1"|""
"ES"|"400"|"Jordan"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1.6"|""
"ES"|"398"|"Kazakhstan"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"1"|""
"ES"|"398"|"Kazakhstan"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"1"|""
"ES"|"398"|"Kazakhstan"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1"|""
"ES"|"296"|"Kiribati"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"2"|"1"
"ES"|"410"|"Korea, Republic of"|"01"|"ES01"|"Electricity - total solar production"|"2015"|"Kilowatt-hours, million"|"3880"|""
"ES"|"410"|"Korea, Republic of"|"01"|"ES01"|"Electricity - total solar production"|"2014"|"Kilowatt-hours, million"|"2557"|""
"ES"|"410"|"Korea, Republic of"|"01"|"ES01"|"Electricity - total solar production"|"2013"|"Kilowatt-hours, million"|"1605"|""
"ES"|"410"|"Korea, Republic of"|"01"|"ES01"|"Electricity - total solar production"|"2012"|"Kilowatt-hours, million"|"1103"|""
"ES"|"410"|"Korea, Republic of"|"01"|"ES01"|"Electricity - total solar production"|"2011"|"Kilowatt-hours, million"|"917"|""
"ES"|"410"|"Korea, Republic of"|"01"|"ES01"|"Electricity - total solar production"|"2010"|"Kilowatt-hours, million"|"772"|""
